x, y, z, yaw
-3.80688, 4.33655, -0.709098, 0
-3.55276, 0.219748, -0.653861, 0
-3.81326, 4.34356, -0.710544, 0
-3.71957, 1.70853, -0.672876, 0
-3.56909, 0.220782, -0.657165, 0
-3.55835, 0.220365, -0.655213, 0
-3.5738, 0.221329, -0.658095, 0
-3.56751, 0.220991, -0.656114, 0
-3.72664, 1.71176, -0.674482, 0
-3.7457, 1.72043, -0.677597, 0
-3.79283, 4.32064, -0.706906, 0
-3.81224, 4.34235, -0.710414, 0
-3.56455, 0.220519, -0.655839, 0
-3.80806, 4.3379, -0.709892, 0
-3.55915, 0.220366, -0.654576, 0
-3.80306, 4.33225, -0.709078, 0
-3.56112, 0.220367, -0.655258, 0
-3.80143, 4.33076, -0.708532, 0
-3.5629, 0.22066, -0.655496, 0
-3.56488, 0.220809, -0.655761, 0
-3.78849, 4.31638, -0.706726, 0
-3.79974, 4.32875, -0.708206, 0
-3.56351, 0.220781, -0.655629, 0
-3.80476, 4.33415, -0.709476, 0
-3.81484, 4.34548, -0.711141, 0
-3.79591, 4.32429, -0.708184, 0
-3.74026, 1.71764, -0.676178, 0
-3.73804, 1.71656, -0.676557, 0
-3.56951, 0.220909, -0.656745, 0
-3.56925, 0.220985, -0.656501, 0
-3.58855, 0.222385, -0.660033, 0
-3.59047, 0.22254, -0.66022, 0
-3.56585, 0.220965, -0.655715, 0
-3.59286, 0.222563, -0.660724, 0
-3.55812, 0.220314, -0.654124, 0
-3.5631, 0.220641, -0.655223, 0
-3.72789, 1.71216, -0.673598, 0
-3.55523, 0.220443, -0.654393, 0
-3.80885, 4.3385, -0.709067, 0
-3.54448, 0.219321, -0.65189, 0
-3.80069, 4.32987, -0.707351, 0
-3.70762, 1.70279, -0.670243, 0
-3.83065, 4.36262, -0.71292, 0
-3.72128, 1.70923, -0.672851, 0
-3.56358, 0.220421, -0.655489, 0
-3.5474, 0.219567, -0.652316, 0
-3.55967, 0.220265, -0.654514, 0
-3.55636, 0.220145, -0.653959, 0
-3.56781, 0.220953, -0.65605, 0
-3.80809, 4.33798, -0.708715, 0
-3.54624, 0.219621, -0.651912, 0
-3.78562, 4.31257, -0.705657, 0
-3.79798, 4.32688, -0.70723, 0
-3.81466, 4.34506, -0.710153, 0
-3.55251, 0.219725, -0.652664, 0
-3.73221, 1.7136, -0.673913, 0
-3.54591, 0.219374, -0.652017, 0
-3.80485, 4.33434, -0.70859, 0
-3.54581, 0.219903, -0.652598, 0
-3.80901, 4.33917, -0.709477, 0
-3.7447, 1.72004, -0.677146, 0
-3.54171, 0.219227, -0.651621, 0
-3.74145, 1.71847, -0.67697, 0
-3.81162, 4.34162, -0.71054, 0
-3.80121, 4.33044, -0.709192, 0
-3.73109, 1.71396, -0.67469, 0
-3.56229, 0.220678, -0.655555, 0
-3.8237, 4.35482, -0.713158, 0
-3.56575, 0.220877, -0.65624, 0
-3.55691, 0.220561, -0.654446, 0
-3.80431, 4.33387, -0.709157, 0
-3.81894, 4.35, -0.711729, 0
-3.78463, 4.31152, -0.705091, 0
-3.79825, 4.32686, -0.70826, 0
-3.80798, 4.3376, -0.709813, 0
-3.80254, 4.33133, -0.708584, 0
-3.81432, 4.34471, -0.710519, 0
-3.81771, 4.34826, -0.710485, 0
-3.56066, 0.219716, -0.653798, 0
-3.54101, 0.219087, -0.650157, 0
-3.81346, 4.34337, -0.708778, 0
-3.54888, 0.219491, -0.65198, 0
-3.82982, 4.3615, -0.71237, 0
-3.81681, 4.34705, -0.70992, 0
-3.81116, 4.34121, -0.70891, 0
-3.80269, 4.33146, -0.707723, 0
-3.57022, 0.220204, -0.65668, 0
-3.58769, 0.22176, -0.659738, 0
-3.73792, 1.71655, -0.675893, 0
-3.81639, 4.34688, -0.710324, 0
-3.54332, 0.219454, -0.652061, 0
-3.56117, 0.220682, -0.655081, 0
-3.57793, 0.219455, -0.656156, 0
-3.77208, 4.31884, -0.711043, 0
-3.59021, 0.265703, -0.675327, 0
-3.5875, 0.310848, -0.680242, 0
-3.68144, 4.39115, -0.722861, 0
-3.70234, 4.42823, -0.739993, 0
-3.53896, 0.354594, -0.706461, 0
-3.61859, 4.47241, -0.778948, 0
-3.4893, 0.431339, -0.750551, 0
-3.52649, 4.55926, -0.801145, 0
-3.47852, 4.58819, -0.805466, 0
-3.43382, 0.558923, -0.793161, 0
-3.36559, 0.570188, -0.788456, 0
-3.348, 2.0311, -0.789013, 0
-3.29547, 0.53903, -0.788658, 0
-3.24411, 0.480659, -0.778682, 0
-3.23418, 0.364581, -0.778757, 0
-3.14701, 0.276869, -0.760739, 0
-3.13115, 0.213463, -0.758034, 0
-3.24488, 4.21599, -0.78516, 0
-3.12788, 1.54257, -0.746448, 0
-2.93711, 0.0123644, -0.720398, 0
-2.97916, -0.0533785, -0.730019, 0
-3.13483, 4.00244, -0.736677, 0
-3.10112, 3.99425, -0.722485, 0
-3.06364, 4.02203, -0.705229, 0
-2.69816, -0.0840814, -0.660623, 0
-2.66602, -0.0865178, -0.64917, 0
-2.61849, -0.0895005, -0.637381, 0
-2.5888, -0.109141, -0.624615, 0
-2.54258, -0.133334, -0.607099, 0
-2.4912, -0.139286, -0.593603, 0
-2.47092, -0.134414, -0.584484, 0
-2.40009, -0.134725, -0.568985, 0
-2.36765, -0.134656, -0.558922, 0
-2.32791, -0.116051, -0.550035, 0
-2.2715, -0.08641, -0.53869, 0
-2.23403, -0.0661623, -0.528476, 0
-2.18032, -0.0392023, -0.513359, 0
-2.26368, 1.45054, -0.511897, 0
-2.22291, 1.46457, -0.503407, 0
-2.06402, -0.00414789, -0.485928, 0
-2.0018, -0.00235918, -0.472236, 0
-1.96065, -0.0104736, -0.460965, 0
-1.91665, -0.0256422, -0.451895, 0
-1.85036, -0.0541067, -0.441596, 0
-1.78459, -0.0883389, -0.428619, 0
-1.75133, -0.10589, -0.422377, 0
-1.70883, -0.123322, -0.413606, 0
-1.64973, -0.1441, -0.402193, 0
-1.61267, -0.159561, -0.393492, 0
-1.65843, 1.28946, -0.390426, 0
-1.51125, -0.182755, -0.371935, 0
-1.47187, -0.177969, -0.367702, 0
-1.42762, -0.161713, -0.358256, 0
-1.39091, -0.14144, -0.354759, 0
-1.34504, -0.114449, -0.345286, 0
-1.31067, -0.0971321, -0.341707, 0
-1.29404, -0.0927323, -0.338272, 0
-1.25726, -0.104734, -0.332812, 0
-1.20768, -0.134449, -0.320385, 0
-1.16518, -0.154926, -0.315977, 0
-1.13373, -0.16946, -0.307876, 0
-1.08941, -0.189827, -0.301023, 0
-1.06176, -0.205953, -0.297023, 0
-1.03748, -0.220662, -0.293958, 0
-1.03063, 1.21026, -0.288122, 0
-1.01063, 1.19846, -0.283448, 0
-0.945828, -0.269489, -0.277619, 0
-0.916892, -0.280669, -0.27227, 0
-0.901344, -0.282108, -0.269556, 0
-0.887334, -0.273992, -0.265963, 0
-0.873013, -0.249105, -0.263144, 0
-0.86294, -0.220205, -0.25916, 0
-0.856145, -0.205075, -0.255231, 0
-0.851242, -0.197918, -0.252693, 0
-0.846913, -0.200436, -0.250732, 0
-0.846297, -0.201246, -0.244762, 0
-0.850387, -0.198712, -0.240136, 0
-0.85416, -0.192771, -0.239679, 0
-0.857497, -0.187656, -0.238446, 0
-0.860933, -0.190215, -0.237825, 0
