x, y, z, yaw
-3.55471, 0.220371, -0.654082, 0
-3.55276, 0.219748, -0.653861, 0
-3.55349, 0.220112, -0.653959, 0
-3.57925, 0.221569, -0.65844, 0
-3.79019, 4.31782, -0.706657, 0
-3.7979, 4.32642, -0.707772, 0
-3.5738, 0.221329, -0.658095, 0
-3.56751, 0.220991, -0.656114, 0
-3.56041, 0.22055, -0.655168, 0
-3.81632, 4.34675, -0.710985, 0
-3.56521, 0.220695, -0.656175, 0
-3.81224, 4.34235, -0.710414, 0
-3.56455, 0.220519, -0.655839, 0
-3.56798, 0.220919, -0.656688, 0
-3.78751, 4.31483, -0.706434, 0
-3.5594, 0.220303, -0.654779, 0
-3.79866, 4.32732, -0.708462, 0
-3.56236, 0.220656, -0.65533, 0
-3.77239, 4.29834, -0.703157, 0
-3.56936, 0.221119, -0.656562, 0
-3.5718, 0.221336, -0.657101, 0
-3.79738, 4.32617, -0.70761, 0
-3.56362, 0.220495, -0.655407, 0
-3.81484, 4.34548, -0.711141, 0
-3.79591, 4.32429, -0.708184, 0
-3.55899, 0.220241, -0.654794, 0
-3.8039, 4.33341, -0.709241, 0
-3.56951, 0.220909, -0.656745, 0
-3.56925, 0.220985, -0.656501, 0
-3.55676, 0.220571, -0.654625, 0
-3.58679, 0.222222, -0.659533, 0
-3.56585, 0.220965, -0.655715, 0
-3.59286, 0.222563, -0.660724, 0
-3.55812, 0.220314, -0.654124, 0
-3.5631, 0.220641, -0.655223, 0
-3.76734, 4.29241, -0.702066, 0
-3.55523, 0.220443, -0.654393, 0
-3.80885, 4.3385, -0.709067, 0
-3.79489, 4.32278, -0.706376, 0
-3.58593, 0.222007, -0.659688, 0
-3.79362, 4.32166, -0.706676, 0
-3.57945, 0.221564, -0.658689, 0
-3.81401, 4.34441, -0.709976, 0
-3.56358, 0.220421, -0.655489, 0
-3.80732, 4.33698, -0.708431, 0
-3.82178, 4.35257, -0.711034, 0
-3.79036, 4.31822, -0.705696, 0
-3.81187, 4.34205, -0.709677, 0
-3.80809, 4.33798, -0.708715, 0
-3.54624, 0.219621, -0.651912, 0
-3.56096, 0.219912, -0.654456, 0
-3.53489, 0.218618, -0.64956, 0
-3.54462, 0.219267, -0.651646, 0
-3.78125, 4.31163, -0.703347, 0
-3.54538, 0.219511, -0.6516, 0
-3.54591, 0.219374, -0.652017, 0
-3.80485, 4.33434, -0.70859, 0
-3.81406, 4.34395, -0.710119, 0
-3.80901, 4.33917, -0.709477, 0
-3.8064, 4.3358, -0.708717, 0
-3.78999, 4.31774, -0.706663, 0
-3.55015, 0.219596, -0.652916, 0
-3.56777, 0.221001, -0.656396, 0
-3.55972, 0.220463, -0.654877, 0
-3.80597, 4.33563, -0.710491, 0
-3.55217, 0.220329, -0.653779, 0
-3.80568, 4.33494, -0.710106, 0
-3.56575, 0.220877, -0.65624, 0
-3.59929, 0.222193, -0.661667, 0
-3.8202, 4.35119, -0.712044, 0
-3.81894, 4.35, -0.711729, 0
-3.78463, 4.31152, -0.705091, 0
-3.56796, 0.220883, -0.656403, 0
-3.55656, 0.220078, -0.654326, 0
-3.80254, 4.33133, -0.708584, 0
-3.56981, 0.220855, -0.656051, 0
-3.81771, 4.34826, -0.710485, 0
-3.81059, 4.34026, -0.708714, 0
-3.81846, 4.34897, -0.709804, 0
-3.57304, 0.220414, -0.657005, 0
-3.82405, 4.355, -0.711101, 0
-3.83683, 4.36935, -0.713308, 0
-3.80709, 4.33612, -0.70806, 0
-3.81869, 4.34956, -0.71018, 0
-3.79539, 4.32356, -0.706272, 0
-3.81659, 4.34733, -0.70981, 0
-3.55354, 0.219684, -0.653882, 0
-3.54866, 0.219397, -0.652815, 0
-3.55761, 0.220096, -0.654502, 0
-3.54332, 0.219454, -0.652061, 0
-3.80208, 4.33121, -0.707595, 0
-3.57793, 0.219455, -0.656156, 0
-3.77208, 4.31884, -0.711043, 0
-3.59021, 0.265703, -0.675327, 0
-3.6934, 4.35097, -0.712975, 0
-3.55161, 0.336926, -0.681834, 0
-3.572, 0.338147, -0.696868, 0
-3.53896, 0.354594, -0.706461, 0
-3.49519, 0.387169, -0.731561, 0
-3.4893, 0.431339, -0.750551, 0
-3.46574, 0.475759, -0.764883, 0
-3.48697, 0.515862, -0.786334, 0
-3.43382, 0.558923, -0.793161, 0
-3.36559, 0.570188, -0.788456, 0
-3.28144, 0.563874, -0.782133, 0
-3.29547, 0.53903, -0.788658, 0
-3.24411, 0.480659, -0.778682, 0
-3.23418, 0.364581, -0.778757, 0
-3.29493, 4.37299, -0.798626, 0
-3.26028, 4.28124, -0.788973, 0
-3.24488, 4.21599, -0.78516, 0
-3.21677, 4.15374, -0.776416, 0
-3.19813, 4.1012, -0.769062, 0
-2.97916, -0.0533785, -0.730019, 0
-2.82627, -0.080119, -0.692802, 0
-3.10112, 3.99425, -0.722485, 0
-3.04831, 4.02684, -0.698812, 0
-2.69011, -0.0845988, -0.65606, 0
-2.63763, -0.0875586, -0.640639, 0
-2.59836, -0.0974633, -0.629337, 0
-2.5576, -0.126993, -0.614685, 0
-2.51531, -0.136407, -0.601416, 0
-2.48839, -0.137843, -0.592197, 0
-2.43109, -0.13247, -0.576927, 0
-2.38817, -0.136099, -0.566878, 0
-2.32791, -0.116051, -0.550035, 0
-2.29356, -0.0971241, -0.544765, 0
-2.24878, -0.0771507, -0.532662, 0
-2.21206, -0.0588241, -0.520931, 0
-2.17029, -0.0328589, -0.508631, 0
-2.13769, -0.0129649, -0.50362, 0
-2.09743, -0.00289883, -0.493181, 0
-2.04238, -0.0040168, -0.48074, 0
-1.97157, -0.00645958, -0.463176, 0
-1.93669, -0.0157148, -0.45815, 0
-1.89984, -0.034014, -0.451904, 0
-1.83515, -0.0681854, -0.438215, 0
-1.78459, -0.0883389, -0.428619, 0
-1.7295, -0.114748, -0.417619, 0
-1.70883, -0.123322, -0.413606, 0
-1.64973, -0.1441, -0.402193, 0
-1.58795, -0.165869, -0.384974, 0
-1.55178, -0.175753, -0.381385, 0
-1.51125, -0.182755, -0.371935, 0
-1.47187, -0.177969, -0.367702, 0
-1.42762, -0.161713, -0.358256, 0
-1.39091, -0.14144, -0.354759, 0
-1.35557, -0.123999, -0.346398, 0
-1.31067, -0.0971321, -0.341707, 0
-1.29404, -0.0927323, -0.338272, 0
-1.25726, -0.104734, -0.332812, 0
-1.21852, -0.126533, -0.322151, 0
-1.18931, -0.142294, -0.317322, 0
-1.15, -0.163153, -0.310615, 0
-1.1055, -0.182813, -0.303564, 0
-1.07677, -0.198809, -0.29932, 0
-1.05031, -0.213003, -0.295877, 0
-1.01064, -0.23704, -0.289511, 0
-0.984756, -0.252731, -0.285357, 0
-0.956583, -0.264367, -0.279378, 0
-0.923111, -0.277065, -0.273131, 0
-0.9095, -0.282048, -0.271127, 0
-0.893385, -0.279424, -0.267597, 0
-0.876206, -0.257748, -0.263391, 0
-0.865533, -0.228489, -0.260579, 0
-0.859758, -0.210906, -0.25763, 0
-0.854589, -0.200529, -0.253656, 0
-0.847599, -0.197827, -0.251925, 0
-0.845887, -0.201458, -0.247645, 0
-0.847848, -0.200122, -0.242096, 0
-0.852026, -0.196196, -0.239645, 0
-0.855161, -0.190373, -0.239031, 0
-0.858785, -0.187252, -0.237431, 0
-0.860933, -0.190215, -0.237825, 0
-0.861374, -0.200615, -0.237378, 0
-0.861486, -0.220422, -0.236508, 0
-0.861812, -0.251566, -0.235548, 0
-0.859432, -0.294753, -0.233516, 0
-0.857005, -0.348739, -0.231343, 0
-0.850914, -0.401012, -0.228558, 0
-0.849407, -0.440084, -0.227136, 0
-0.854033, -0.482347, -0.224425, 0
-0.859544, -0.511375, -0.222917, 0
-0.862795, -0.559999, -0.220031, 0
-0.864189, -0.596954, -0.220706, 0
-0.863173, -0.652966, -0.22011, 0
-0.815933, 0.740763, -0.252249, 0
-0.816752, 0.704807, -0.251855, 0
-0.815678, 0.6655, -0.252008, 0
-0.815583, 0.628772, -0.251589, 0
-0.815834, 0.590668, -0.250828, 0
-0.816118, 0.55445, -0.249657, 0
-0.815445, 0.521834, -0.248446, 0
-0.817119, 0.488022, -0.246855, 0
-0.817201, 0.456108, -0.245708, 0
-0.818984, 0.421251, -0.24472, 0
-0.817906, 0.384952, -0.244678, 0
-0.817539, 0.345921, -0.245299, 0
-0.816218, 0.281587, -0.244912, 0
-0.815926, 0.214962, -0.243364, 0
-0.815756, 0.174086, -0.242071, 0
-0.814548, 0.138358, -0.241023, 0
-0.81562, 0.104939, -0.239692, 0
-0.817012, 0.070498, -0.237771, 0
-0.82184, 0.037943, -0.23688, 0
-0.826022, 0.00593619, -0.2363, 0
-0.833023, -0.0208011, -0.236663, 0
-0.835386, -0.0351067, -0.235944, 0
-0.842981, -0.0692778, -0.233069, 0
-0.847784, -0.105363, -0.233356, 0
-0.848916, -0.147196, -0.233272, 0
-0.851913, -0.195787, -0.232272, 0
-0.851974, -0.248971, -0.231172, 0
-0.850247, -0.304887, -0.230165, 0
-0.849055, -0.360277, -0.229096, 0
-0.84647, -0.410046, -0.228544, 0
-0.84724, -0.451946, -0.228638, 0
-0.847896, -0.492165, -0.228315, 0
-0.849656, -0.530881, -0.228714, 0
-0.851041, -0.569179, -0.228648, 0
-0.852171, -0.610512, -0.229888, 0
-0.846667, -0.649694, -0.230278, 0
-0.836693, 1.08207, -0.248244, 0
-0.837198, 1.04744, -0.248269, 0
-0.835792, 1.01558, -0.247887, 0
-0.836643, 0.977919, -0.249134, 0
-0.836944, 0.936694, -0.249355, 0
-0.839607, 0.891113, -0.250587, 0
-0.844188, 0.846173, -0.250962, 0
-0.846934, 0.806448, -0.249578, 0
-0.849538, 0.77625, -0.248643, 0
