x, y, z, yaw
1.45277, 0.219648, 0.29729, 2
1.19145, 2.2883, 0.239996, 4
1.26283, 0.586397, 0.273804, 7
1.44088, 0.220358, 0.295297, 2
1.19553, 2.28384, 0.240364, 4
1.27492, 0.581318, 0.276064, 7
1.1961, 2.28341, 0.240759, 4
1.43403, 0.220708, 0.293986, 2
1.26196, 0.586556, 0.273443, 7
1.43382, 0.220681, 0.293876, 2
1.20096, 2.27763, 0.241984, 4
1.2536, 0.590415, 0.272412, 7
1.20637, 2.27163, 0.242828, 4
1.43049, 0.220909, 0.293255, 2
1.28149, 0.578065, 0.277715, 7
1.18974, 2.29052, 0.239606, 4
1.43435, 0.220641, 0.293956, 2
1.26049, 0.587213, 0.273559, 7
1.43075, 0.220985, 0.293499, 2
1.25209, 0.591107, 0.271997, 7
1.42688, 0.22122, 0.292608, 2
1.25098, 0.591523, 0.271883, 7
1.42751, 0.221258, 0.293151, 2
1.28416, 0.576929, 0.277955, 7
1.44324, 0.220571, 0.295375, 2
1.28676, 0.575689, 0.277647, 7
1.41145, 0.222385, 0.289967, 2
1.27138, 0.58272, 0.275312, 7
1.41321, 0.222222, 0.290467, 2
1.24281, 0.595434, 0.270793, 7
1.40953, 0.22254, 0.28978, 2
1.29377, 0.572987, 0.279275, 7
1.43415, 0.220965, 0.294285, 2
1.26769, 0.584578, 0.274529, 7
1.42994, 0.221665, 0.293149, 2
1.26103, 0.587349, 0.273931, 7
1.40714, 0.222563, 0.289276, 2
1.27176, 0.582833, 0.275693, 7
1.42992, 0.221029, 0.293745, 2
1.25962, 0.588129, 0.273126, 7
1.43847, 0.220537, 0.294474, 2
1.26503, 0.585478, 0.274137, 7
1.44188, 0.220314, 0.295876, 2
1.27391, 0.581305, 0.275776, 7
1.43281, 0.2208, 0.294237, 2
1.26968, 0.583398, 0.275067, 7
1.44158, 0.220169, 0.295496, 2
1.25013, 0.591397, 0.271809, 7
1.4369, 0.220641, 0.294777, 2
1.26486, 0.585287, 0.274343, 7
1.43835, 0.22062, 0.294771, 2
1.26512, 0.585438, 0.274383, 7
1.23266, 2.24241, 0.247934, 4
1.43856, 0.220571, 0.295048, 2
1.27211, 0.58216, 0.276402, 7
1.43201, 0.22084, 0.293849, 2
1.19269, 2.28738, 0.241288, 4
1.28025, 0.578502, 0.277627, 7
1.44192, 0.220315, 0.295535, 2
1.19464, 2.28479, 0.241951, 4
1.25339, 0.590817, 0.272718, 7
1.44477, 0.220443, 0.295607, 2
1.19319, 2.28595, 0.241569, 4
1.23996, 0.596991, 0.27047, 7
1.18195, 2.29894, 0.239254, 4
1.4452, 0.219829, 0.296204, 2
1.27313, 0.582041, 0.276447, 7
1.1947, 2.2844, 0.242041, 4
1.43968, 0.220392, 0.295299, 2
1.25788, 0.588283, 0.27343, 7
1.45552, 0.219321, 0.29811, 2
1.18614, 2.29408, 0.240184, 4
1.24803, 0.592953, 0.271552, 7
1.43498, 0.22078, 0.294284, 2
1.20511, 2.27278, 0.243624, 4
1.26947, 0.583079, 0.276006, 7
1.44267, 0.220208, 0.295508, 2
1.19734, 2.28168, 0.242196, 4
1.25879, 0.588106, 0.273993, 7
1.19931, 2.27987, 0.242649, 4
1.41407, 0.222007, 0.290312, 2
1.27166, 0.581824, 0.276138, 7
1.41724, 0.221635, 0.291063, 2
1.19123, 2.28851, 0.240981, 4
1.25706, 0.588833, 0.272872, 7
1.44471, 0.220135, 0.295654, 2
1.20638, 2.27166, 0.243324, 4
1.29238, 0.57279, 0.279757, 7
1.44399, 0.220155, 0.295769, 2
1.19613, 2.28314, 0.241799, 4
1.27709, 0.579686, 0.27716, 7
1.42055, 0.221564, 0.291311, 2
1.16935, 2.31262, 0.23708, 4
1.28699, 0.575688, 0.279349, 7
1.42812, 0.221036, 0.292655, 2
1.17649, 2.30494, 0.238383, 4
1.28052, 0.578262, 0.277631, 7
1.20273, 2.27564, 0.242913, 4
1.42085, 0.221617, 0.292081, 2
1.2664, 0.584977, 0.274899, 7
1.46225, 0.219138, 0.299261, 2
1.18599, 2.29441, 0.240024, 4
1.27872, 0.579228, 0.277149, 7
1.42592, 0.221424, 0.293103, 2
1.16442, 2.31786, 0.236654, 4
1.26606, 0.584712, 0.275487, 7
1.17495, 2.30634, 0.238344, 4
1.45063, 0.219676, 0.297157, 2
1.26142, 0.587046, 0.274345, 7
1.17422, 2.30703, 0.238274, 4
1.43642, 0.220421, 0.294511, 2
1.24826, 0.592566, 0.272008, 7
1.44791, 0.21973, 0.29657, 2
1.18537, 2.29441, 0.240139, 4
1.24114, 0.595968, 0.270826, 7
1.45412, 0.219672, 0.297708, 2
1.18883, 2.29144, 0.240902, 4
1.2593, 0.587867, 0.273716, 7
1.19268, 2.28698, 0.241569, 4
1.4526, 0.219567, 0.297684, 2
1.25596, 0.589265, 0.273308, 7
1.19872, 2.28042, 0.242656, 4
1.45779, 0.219175, 0.29837, 2
1.26224, 0.58654, 0.274403, 7
1.17822, 2.30257, 0.238966, 4
1.44033, 0.220265, 0.295486, 2
1.25941, 0.587765, 0.274053, 7
1.19005, 2.28987, 0.240901, 4
1.43787, 0.220718, 0.294671, 2
1.26424, 0.584437, 0.274781, 7
1.20964, 2.26822, 0.244304, 4
1.44364, 0.220145, 0.296041, 2
1.27125, 0.582528, 0.276208, 7
1.43082, 0.221288, 0.294043, 2
1.19589, 2.2835, 0.241671, 4
1.2934, 0.572645, 0.28007, 7
1.44921, 0.219773, 0.297023, 2
1.18275, 2.29793, 0.239322, 4
1.27266, 0.581544, 0.275858, 7
1.18813, 2.29205, 0.240323, 4
1.43219, 0.220953, 0.29395, 2
1.26193, 0.585898, 0.274276, 7
1.18501, 2.29573, 0.239834, 4
1.4596, 0.219672, 0.299509, 2
1.27223, 0.581765, 0.276033, 7
1.19459, 2.28463, 0.241324, 4
1.43338, 0.221037, 0.294399, 2
1.26435, 0.585781, 0.274678, 7
1.45376, 0.219621, 0.298088, 2
1.18751, 2.29285, 0.240452, 4
1.26879, 0.582969, 0.275597, 7
1.44259, 0.22022, 0.295969, 2
1.19821, 2.2808, 0.24277, 4
1.25506, 0.589789, 0.273457, 7
1.43904, 0.219912, 0.295544, 2
1.21438, 2.26257, 0.244343, 4
1.25591, 0.58841, 0.273365, 7
1.4334, 0.220133, 0.293982, 2
1.18262, 2.2981, 0.239322, 4
1.27093, 0.5828, 0.276083, 7
1.46511, 0.218618, 0.30044, 2
1.20202, 2.27688, 0.24277, 4
1.24802, 0.592364, 0.271839, 7
1.43913, 0.220449, 0.295387, 2
1.20373, 2.27473, 0.24333, 4
1.25638, 0.588492, 0.273363, 7
1.45538, 0.219267, 0.298354, 2
1.18534, 2.29506, 0.239847, 4
1.2475, 0.592558, 0.271748, 7
1.45687, 0.219411, 0.299157, 2
1.18125, 2.29963, 0.23941, 4
1.25755, 0.58781, 0.273457, 7
1.21875, 2.26163, 0.246653, 4
1.44749, 0.219725, 0.297336, 2
1.25335, 0.590393, 0.273045, 7
1.45508, 0.219294, 0.298403, 2
1.19193, 2.28767, 0.241456, 4
1.25566, 0.589305, 0.273451, 7
1.45462, 0.219511, 0.2984, 2
1.19438, 2.28515, 0.241731, 4
1.26779, 0.583595, 0.276087, 7
1.17809, 2.30459, 0.238268, 4
1.44425, 0.22011, 0.296201, 2
1.26714, 0.583768, 0.275882, 7
1.19045, 2.28927, 0.241068, 4
1.41363, 0.221918, 0.290781, 2
1.28356, 0.576266, 0.278467, 7
1.45409, 0.219374, 0.297983, 2
1.19366, 2.2857, 0.241482, 4
1.27283, 0.581286, 0.276537, 7
1.18375, 2.29655, 0.239743, 4
1.46721, 0.218588, 0.300164, 2
1.27704, 0.580004, 0.277138, 7
1.19515, 2.28434, 0.24141, 4
1.44568, 0.220077, 0.296514, 2
1.27031, 0.583108, 0.275758, 7
1.44965, 0.220092, 0.297529, 2
1.18881, 2.29117, 0.240498, 4
1.27437, 0.58126, 0.276228, 7
1.18594, 2.29395, 0.239881, 4
1.45419, 0.219903, 0.297402, 2
1.26865, 0.583675, 0.275368, 7
1.17925, 2.30164, 0.238623, 4
1.4326, 0.220162, 0.294186, 2
1.28289, 0.577515, 0.278206, 7
1.19099, 2.28917, 0.240523, 4
1.42804, 0.2211, 0.293383, 2
1.27886, 0.579176, 0.276788, 7
1.18612, 2.29403, 0.239927, 4
1.45196, 0.220053, 0.297062, 2
1.27004, 0.582522, 0.276202, 7
1.44059, 0.220419, 0.295369, 2
1.1936, 2.2858, 0.241283, 4
1.2553, 0.590042, 0.272854, 7
1.4414, 0.220366, 0.295363, 2
1.18741, 2.29276, 0.240146, 4
1.27266, 0.581877, 0.275751, 7
1.21001, 2.26774, 0.243337, 4
1.45829, 0.219227, 0.298379, 2
1.24064, 0.596272, 0.270298, 7
1.20818, 2.26952, 0.2434, 4
1.44403, 0.220239, 0.29579, 2
1.25783, 0.588461, 0.273968, 7
1.43101, 0.220999, 0.293542, 2
1.19678, 2.28225, 0.241053, 4
1.25647, 0.589275, 0.272866, 7
1.44985, 0.219596, 0.297084, 2
1.1916, 2.28819, 0.239998, 4
1.25855, 0.588471, 0.27303, 7
1.1957, 2.28379, 0.240641, 4
1.43228, 0.220892, 0.293742, 2
1.25592, 0.589317, 0.272657, 7
