x, y, z, yaw
4.73729e-08, 4.09656e-07, -2.72353e-07, 2
-4.89884e-07, 7.54887e-08, 3.86476e-07, 4
2.069e-07, 1.50994e-07, -3.52358e-07, 7
-0.0204183, -0.00216257, -0.0194044, 4
-0.00719049, 0.104075, -0.00618708, 2
0.033837, -0.0253685, -0.0262385, 7
0.0273852, -0.036672, 0.0680706, 7
-0.0342476, 0.00811486, 0.0227604, 4
-0.00289891, 0.0560235, -0.0403913, 2
-0.0223752, 0.0106731, -0.0247097, 4
-0.00452226, -0.0113773, 0.0828967, 7
-0.00727576, 0.126862, -0.0254274, 2
0.000744849, 0.07319, -0.0687763, 2
-0.0337502, 0.0114661, 0.0273981, 4
0.00295777, 0.00788526, 0.0575105, 7
-0.0430711, 0.00781973, -0.0261739, 4
0.0527997, -0.0457784, -0.00659026, 7
-0.0113237, -0.0892508, -0.0434643, 2
-0.00438603, 0.00283754, -0.0502535, 4
0.0486895, -0.0575237, 0.0176981, 7
-0.00540714, -0.0144761, -0.093909, 2
0.0490246, -0.0518245, 0.0416319, 7
0.0303129, 0.00105491, 0.0366773, 4
-0.0116378, 0.0554692, -0.0488512, 2
-0.00732366, 0.00706772, -0.0951185, 2
0.00227865, -0.00692037, 0.0611981, 7
-0.0166948, -0.00126442, -0.0239874, 4
0.0118076, 0.0113237, -0.0220583, 4
0.0285868, -0.0193012, 0.00882775, 7
-0.00378944, 0.110639, -0.0653114, 2
0.0215269, -0.018145, 0.0715419, 7
-0.0035182, 0.0173126, -0.033403, 4
-0.0046746, 0.00772814, -0.0807571, 2
-0.00371791, 0.00561036, 0.0457523, 4
0.0538286, -0.00234171, -0.0767255, 7
-0.00988686, 0.0368415, -0.0786676, 2
0.0490405, -0.0264478, 0.0116035, 7
0.00830265, 0.0103793, -0.0390747, 4
-0.0182273, 0.0552022, -0.00182907, 2
0.0780979, -0.0724237, 0.00101208, 7
0.0621214, 0.0178703, -0.061378, 4
-0.0168013, 0.0622325, -0.0126747, 2
-0.00524071, 0.0114703, 0.024904, 4
0.0386075, -0.0536323, 0.0972831, 7
-0.0189272, 0.00770033, -0.0120736, 2
-0.00860731, 0.0987474, -0.0433215, 2
0.0548354, -0.0702572, 0.0626694, 7
0.00832128, 0.0116107, -0.00832131, 4
0.0571005, -0.0560081, -0.0576812, 7
-0.0067518, 0.00901011, 0.034804, 4
-0.0108093, 0.0785888, -0.0149073, 2
-0.00945626, 0.0572204, 0.00396626, 2
0.0106255, -0.00258939, 0.0477739, 4
0.036537, -0.105081, 0.127533, 7
-0.0033686, -0.00513939, 0.0210694, 7
-0.0204209, -0.00747689, 0.0401062, 4
-0.0115563, -0.0235503, -0.030971, 2
-0.0108076, 0.0335687, -0.00455619, 2
-0.0240319, -0.0076006, 0.0015378, 4
-0.03353, 0.00785275, 0.0635451, 7
-0.00668888, 0.0335022, -0.0414463, 2
-0.0427965, 0.00276098, 0.141558, 7
0.023944, 0.00458892, 0.0181072, 4
0.0235478, -0.00205237, 0.00319401, 4
0.0836923, -0.0768097, -0.0470822, 7
-0.00471591, 0.08621, -0.0415256, 2
-0.0095569, 0.00496159, -0.0597792, 2
0.0234742, -0.0532176, 0.0995369, 7
-0.0104158, -0.00507558, 0.0215604, 4
-0.00993142, -0.00389039, -0.00718626, 4
-0.00493687, 0.063475, -0.0305079, 2
-0.00494751, -0.0199281, 0.0826196, 7
-0.0167746, -0.00625677, 0.00394479, 4
-0.00284155, 0.0527373, -0.0717648, 2
0.0250149, -0.0302041, -0.0253782, 7
-0.0170306, 0.00208649, 0.0387794, 4
0.000975915, -0.0119511, -0.165548, 2
0.0250838, -0.0571446, 0.0828928, 7
-0.00877789, 0.0248892, -0.0634482, 2
0.02575, -0.0509457, 0.0109249, 7
0.00249155, -0.00447133, 0.00692452, 4
-0.00267064, 0.0718824, -0.0852492, 2
0.00202991, -0.00229554, -0.0125947, 4
0.0163455, -0.0516023, 0.129294, 7
-0.00997387, 0.0530905, -0.050364, 2
0.035717, 0.00922243, -0.0117485, 4
0.0261486, -0.0781121, 0.0449537, 7
0.0470683, 0.00414352, -0.0393549, 4
0.0656168, -0.067348, -0.0139507, 7
-0.00237221, 0.0689441, -0.0502503, 2
0.0466108, -0.00331024, 0.00825386, 4
-0.00817225, 0.086233, -0.0534371, 2
0.038266, -0.0216585, -0.0791063, 7
-0.000261356, 0.0862638, -0.0810331, 2
0.00034519, -0.000173686, 0.0456041, 4
0.0609455, -0.0438793, -0.0515405, 7
-0.00536898, 0.101852, -0.055405, 2
0.00225545, 0.00158728, 0.0395568, 4
0.0166525, -0.028878, 0.0540036, 7
0.0176513, -0.0114375, -0.0138972, 7
0.0401264, -0.0156832, 0.0277658, 4
-0.00431884, 0.139306, -0.00991873, 2
-0.0053166, 0.0605233, -0.039938, 2
-0.0082371, 0.00372773, 0.0435082, 4
0.0345664, -0.0421722, 0.0662958, 7
-0.000473407, 0.0458985, -0.070746, 2
0.000147051, 0.00896237, 0.045219, 4
-0.00546162, -0.0104877, 0.0804122, 7
0.00359031, 0.00491758, -0.0167536, 4
0.0137185, -0.0417144, 0.0897488, 7
-0.00962477, 0.108444, -0.0529218, 2
-0.00364464, 0.080912, -0.0521921, 2
0.0573831, -0.00692591, -0.0288046, 4
0.00601844, -0.0364797, 0.11083, 7
-0.00755736, 0.0913009, -0.0571654, 2
0.0804348, 0.00269669, -0.0280897, 4
0.014936, -0.0346834, 0.0723414, 7
-0.0127821, 0.00850929, -0.0464834, 4
-0.0438771, 0.021395, 0.115518, 7
-0.00650059, 0.0851268, -0.0721304, 2
0.0255532, -0.039286, 0.0543487, 7
0.0260354, 0.0114783, 0.0144352, 4
-0.000860593, 0.0591705, -0.121468, 2
0.0187106, -0.00175546, -0.00325243, 4
0.00969367, 0.0126109, -0.00195139, 7
-0.00508085, 0.0574851, -0.108937, 2
0.032387, 0.00277152, 0.00595423, 4
-0.00682033, 0.0668933, 0.00469123, 2
-0.0196098, -0.0150459, 0.130318, 7
-0.0172085, 0.000134554, 0.0466846, 7
0.0246841, 0.0019447, -0.0302491, 4
-0.0167173, 0.110583, -0.0198013, 2
0.0437195, -0.00597251, -0.0498213, 4
0.0576547, -0.0322212, -0.0709468, 7
-0.0032708, 0.0752375, -0.0715793, 2
-0.013949, 0.0802651, -0.016538, 2
-0.00565456, 0.0029426, -0.000526313, 7
0.0175837, -0.00146606, -0.0642528, 4
0.00360454, 0.00523907, -0.063582, 4
-0.00775741, 0.0626126, -0.072011, 2
0.0376972, -0.0427188, 0.0246306, 7
-0.00793158, -0.0109106, 0.0190529, 7
-0.0266594, 0.0103778, -0.0205656, 4
-0.005063, 0.115361, -0.00716495, 2
0.00275295, 0.00137039, -0.00837887, 4
0.0457332, -0.0554309, 0.0281118, 7
-0.0142153, 0.0928965, -0.0123686, 2
-0.0147491, 0.135727, 0.0623965, 2
0.019695, -0.00563964, 0.0617865, 4
0.0206689, -0.0337961, 0.0593745, 7
0.00482281, 0.000676998, -0.0177251, 7
0.0012732, 0.00500281, 0.0133511, 4
-0.00802769, 0.0943062, -0.0812573, 2
-0.0102794, 0.0890945, -0.0157498, 2
0.0191535, 0.0096477, -0.0254511, 4
-0.000598446, -0.0070393, 0.0487471, 7
-0.0106404, 0.185444, -0.0117589, 2
0.0235124, -0.0164819, -0.0418415, 7
-0.023951, 0.00706697, 0.0631976, 4
0.0284811, -0.000470056, -0.0274094, 7
0.00759321, 0.00647555, -0.0546667, 4
-0.000674431, 0.0891434, -0.0738868, 2
-0.00996505, 0.0112667, 0.0197886, 4
0.0108608, -0.015092, 0.0216543, 7
-0.00640804, 0.0427079, -0.0528056, 2
-0.0164497, -0.00260447, 0.0798964, 7
-0.0101514, 0.0214178, 0.0213406, 4
-0.00730896, 0.0555621, -0.0563752, 2
0.00542108, 0.016933, 0.0316982, 4
0.0331889, -0.013567, 0.0283311, 7
-0.00674589, 0.052554, -0.0794344, 2
-0.00428371, 0.00401917, -0.047792, 4
0.0110689, -0.0135591, 0.00674363, 7
-0.00710958, 0.0668414, -0.0613064, 2
-0.00661879, 0.0460893, -0.0744059, 2
-0.0551061, 0.0594425, 0.112834, 7
-0.00752112, 0.0287643, -0.0837549, 2
-0.0352264, 0.0213298, 0.100204, 7
0.0154875, 0.00186492, 0.0998221, 7
-0.0117244, 0.0169541, -0.0467458, 2
0.0529782, -0.0687083, 0.0899391, 7
5.54711e-05, 0.068475, -0.0503844, 2
-0.0136648, -0.1079, -0.081351, 2
0.0121929, -0.0302071, 0.110811, 7
-0.014923, -0.0342057, -0.0925374, 2
-0.055137, 0.0175966, 0.154022, 7
-0.013916, -0.11604, -0.0894023, 2
0.0709456, -0.0518587, -0.00185869, 7
-0.022689, 0.0815102, 0.0182039, 2
-0.00339522, 0.00649682, 0.0794509, 7
-0.0232728, -0.0148046, 0.182651, 7
-0.00527128, 0.00761514, -0.0664005, 2
0.00396362, -0.00440982, 0.0940886, 7
-0.0178931, -0.0683323, -0.098189, 2
0.002129, -0.0131528, 0.0469495, 7
-0.0124464, 0.0620317, -0.0531991, 2
-0.0119451, 0.0811896, -0.0167496, 2
0.0220504, -0.0233421, 0.00120024, 7
0.0408151, -0.0270483, -0.0337201, 7
-0.0145553, 0.0938319, 0.0106479, 2
-0.00633519, 0.128932, -0.0624739, 2
-0.00338056, -0.0636035, 0.13455, 7
0.0120823, -0.0331443, 0.0787941, 7
-0.00231294, 0.0613261, -0.0708409, 2
-0.00740234, 0.109859, -0.0630194, 2
0.0157992, -0.0188508, 0.0252631, 7
-0.00503891, 0.00841913, -0.0328894, 4
-0.0010948, 0.0769984, -0.122522, 2
0.0310844, -0.0601231, 0.140045, 7
0.0162019, -0.0102931, -0.00469538, 4
-0.0144849, 0.0271643, -0.00859414, 7
0.00151723, 0.084744, -0.0778846, 2
0.000627199, 0.0105772, -0.0680731, 4
-0.00581739, 0.0632181, -0.00392758, 2
-0.0485815, 0.0480419, 0.0307731, 7
-0.000807364, 0.103214, -0.0548042, 2
0.00561986, -0.00364853, 0.0934886, 7
-0.0413582, 0.0104859, 0.0201399, 4
-0.0293361, 0.00987971, 0.0722462, 4
-0.0065429, -0.0244769, -0.0958302, 2
-0.0315177, 0.00413974, 0.130039, 7
-0.0132698, 0.0127336, 0.0162836, 4
0.00510786, -0.0059095, 0.00250028, 7
-0.00436575, 0.11523, -0.0768509, 2
-0.0235032, 0.00799098, -0.00720576, 4
-0.0355465, 0.00680883, 0.117509, 7
-0.000948745, 0.148384, -0.0225822, 2
0.0149122, 0.0159869, -0.0278218, 4
-0.00640328, 0.076155, -0.067539, 2
0.0239893, -0.0317354, 0.0443494, 7
0.00592395, -0.0016518, 0.0319334, 4
0.00166927, -0.0343567, 0.0965469, 7
-0.0117381, 0.127097, -0.0225564, 2
