x, y, z, yaw
0, -0, 0, 2
0, -0, 0, 4
0, 0, 0, 7
0.0128974, 0.000321445, -0.0115013, 4
-0.00016611, 0.00065848, 0.00194821, 2
-0.00589902, -0.00202326, 0.0143533, 7
-0.00101189, -0.000961521, -0.00444723, 2
0.0100316, 0.000635205, -0.00913401, 4
-0.00759232, -0.00308673, 0.0187708, 7
0.00710923, 0.000415275, -0.00641933, 4
2.23279e-05, 0.000415396, 0.0011804, 2
-0.00181775, -0.000694811, 0.00467765, 7
-0.000814832, -0.000926217, -0.00372534, 2
0.00739775, 0.000888101, -0.0069639, 4
-0.00573153, -0.00127114, 0.0142828, 7
0.0188875, 0.000750614, -0.016967, 4
-0.00442102, -0.00638751, -0.0237155, 2
-0.0101474, -0.00380934, 0.0250709, 7
0.00485039, 0.000890956, -0.00439849, 4
-0.00364858, -0.00498715, -0.0210351, 2
-0.00862288, -0.00301152, 0.0207507, 7
-0.00288827, -0.0032411, -0.0140534, 2
-0.0189467, 0.000247151, 0.0166117, 4
-0.0109672, -0.00365705, 0.0268254, 7
0.0108244, 0.000944097, -0.00994948, 4
-0.00380569, -0.00521853, -0.0212447, 2
-0.00349589, -0.00139153, 0.00840525, 7
-0.0102463, 0.000122709, 0.0089452, 4
-0.000849424, -0.000497025, -0.00368434, 2
-0.00720164, -0.0023377, 0.0173136, 7
-0.00286419, -0.0039224, -0.0166402, 2
-0.0050298, 0.000799055, 0.00447097, 4
-0.00884145, -0.00296129, 0.0215706, 7
-0.00343252, -0.00440693, -0.0187183, 2
-0.00549211, 0.00068497, 0.00495443, 4
-0.0133534, -0.00459251, 0.0329715, 7
-0.00645178, 0.000898954, 0.00577903, 4
-0.00232847, -0.0037325, -0.0124241, 2
-0.0133159, -0.00451548, 0.031744, 7
-0.00230352, -0.00354896, -0.0122652, 2
-0.03541, -9.82912e-05, 0.0312479, 4
-0.0155309, -0.00517127, 0.0370615, 7
-0.00614946, 0.000248157, 0.00534627, 4
-0.00340743, -0.00542518, -0.0189844, 2
-0.010743, -0.00383311, 0.0263893, 7
-0.00130531, -0.00150309, -0.00595642, 2
-0.00992842, 0.000543517, 0.0085986, 4
-0.0114213, -0.00429372, 0.0279823, 7
-0.00499465, 8.8139e-05, 0.00424104, 4
-0.00112583, -0.00141032, -0.00551892, 2
-0.00709254, -0.00242229, 0.0178756, 7
-0.000901722, -0.000844059, -0.00314514, 2
-0.00820356, 0.000272094, 0.00724524, 4
-0.00462649, -0.00189867, 0.0106794, 7
-0.00332091, -0.00428995, -0.0177878, 2
0.0103423, 0.000368194, -0.00946951, 4
0.00111767, 0.000103915, -0.00147108, 7
-0.00162064, -0.00199909, -0.00805351, 2
0.0159664, 0.000303958, -0.0139906, 4
0.00645415, 0.00177101, -0.0145771, 7
-0.0160961, 7.54102e-05, 0.0140007, 4
-0.00208145, -0.00251216, -0.0102019, 2
0.00493789, 0.00147097, -0.01106, 7
-0.000807811, -0.000788498, -0.00334021, 2
-0.010737, 0.000157975, 0.00949737, 4
-0.0135653, -0.00542831, 0.0335222, 7
-0.00359054, -0.00469054, -0.0181235, 2
0.00588166, 0.000450808, -0.00541273, 4
-0.00573002, -0.00271326, 0.0144383, 7
0.00763031, 0.000255035, -0.00686887, 4
-0.0010294, -0.00103817, -0.00401473, 2
-0.000291302, -0.000184885, 0.00101626, 7
-0.00209625, -0.00252855, -0.00944063, 2
0.0113479, 0.000649903, -0.0100838, 4
-0.00188032, -0.000755998, 0.00551377, 7
0.00359993, 0.000198644, -0.00323014, 4
-0.00440871, -0.00654352, -0.0243489, 2
-0.0043789, -0.00223939, 0.0116545, 7
-0.0031353, -0.00406615, -0.0163455, 2
0.000666612, 0.000493859, -0.000540201, 4
-0.00210154, -0.00033874, 0.00305122, 7
-0.00178572, -0.0026928, -0.00943915, 2
0.00137705, 0.000597908, -0.00125379, 4
-0.00562738, -0.00236673, 0.0142668, 7
-0.00249396, -0.00321999, -0.012905, 2
-0.0216604, 0.000456666, 0.0192304, 4
0.000194427, 0.000229162, -0.00146684, 7
-0.00100675, -0.0014065, -0.00411756, 2
-0.0219149, 0.000602687, 0.0197789, 4
-0.0107539, -0.00395264, 0.026613, 7
-0.00170844, -0.0022477, -0.00839981, 2
-0.0219776, 0.000455718, 0.0192625, 4
-0.00493491, -0.00167343, 0.0124581, 7
-0.00434236, 0.000590781, 0.00373461, 4
-0.00108884, -0.00174243, -0.00505679, 2
-0.0107239, -0.00404321, 0.0262958, 7
-0.005635, 0.000748131, 0.0049936, 4
-0.00112931, -0.0013226, -0.00440886, 2
-0.0043765, -0.00127882, 0.0107588, 7
0.00129387, 0.00208669, 0.00791018, 2
-0.0135175, 0.000422886, 0.0121212, 4
-0.00325119, -0.0010016, 0.00813804, 7
-0.00205942, 0.000527764, 0.0018155, 4
-0.0014648, -0.00161277, -0.00614257, 2
-0.00925413, -0.00360997, 0.0222298, 7
-0.00186793, -0.00203027, -0.00769926, 2
-0.00932423, 0.000683093, 0.00810849, 4
-0.00156693, -0.000440098, 0.00383193, 7
0.00224574, 0.00379715, 0.0143295, 2
-0.00585076, 0.000304006, 0.00539861, 4
-0.00731874, -0.00322616, 0.0178646, 7
-0.00303549, 0.00077358, 0.00268736, 4
-0.00146141, -0.00208571, -0.00732704, 2
-0.00356176, -0.00159332, 0.00919757, 7
-0.00102847, -0.00121045, -0.00450832, 2
-0.0217949, 0.000158047, 0.0196248, 4
-0.00332503, -0.0016428, 0.00828267, 7
-0.00161647, -0.002575, -0.00791924, 2
-0.0298937, 0.000376086, 0.0264187, 4
-0.00408059, -0.00193282, 0.00926017, 7
0.00551009, 0.000594967, -0.00493039, 4
-0.00188501, -0.00275786, -0.00976152, 2
0.00397226, 0.00139562, -0.00920818, 7
-0.00260411, -0.00392581, -0.0141127, 2
-0.0204088, 0.000580617, 0.0182738, 4
-0.00569091, -0.00200465, 0.0141876, 7
-0.00294973, -0.004468, -0.0165302, 2
-0.00788869, 0.000252773, 0.00708744, 4
-0.00477252, -0.00181559, 0.0127058, 7
-0.017815, 0.000328617, 0.0161976, 4
0.000379641, 0.000276922, 0.000226157, 2
0.00057156, 0.000365371, -0.00105817, 7
-0.0105029, 3.83574e-05, 0.00947719, 4
-0.00160282, -0.00230188, -0.00849018, 2
0.00303884, 0.000673608, -0.00701574, 7
-0.0138961, 0.000604999, 0.0124098, 4
-0.0016418, -0.00227526, -0.00760618, 2
-0.0103503, -0.00392856, 0.0254307, 7
-0.00241481, 0.000713264, 0.00201986, 4
-0.0019006, -0.00253149, -0.00843613, 2
0.00150206, 0.000796291, -0.00351127, 7
-0.00263112, -0.00374329, -0.0131006, 2
0.000608693, 0.00070161, -0.000787116, 4
-0.00745965, -0.00296718, 0.0182699, 7
0.000688634, 0.00110608, 0.00504724, 2
0.00905721, 0.000751391, -0.00804304, 4
0.00337233, 0.00105819, -0.00786318, 7
-0.0014699, 0.000903068, 0.0011207, 4
-0.00145832, -0.00189214, -0.00677759, 2
-0.00841422, -0.00346901, 0.0206405, 7
0.00157057, 0.00277561, 0.0104009, 2
-0.0123904, 0.000845668, 0.0108237, 4
-0.00541558, -0.00244308, 0.0128548, 7
-0.00110006, -0.00113468, -0.0040434, 2
-0.0125624, 0.000872791, 0.011148, 4
-0.00153082, -0.00114756, 0.00408114, 7
0.00100114, 0.00193228, 0.00732562, 2
0.00178536, 0.000632029, -0.00175604, 4
-0.00270497, -0.00103445, 0.00719166, 7
-0.00101065, -0.00127731, -0.00413924, 2
-0.00271921, 0.000916553, 0.00227388, 4
-0.00749048, -0.00291789, 0.0194716, 7
-0.00223312, -0.00297725, -0.0108064, 2
-0.00316462, 0.000612773, 0.0028875, 4
-0.00256807, -0.000700979, 0.00631277, 7
-0.00230857, -0.00296137, -0.011029, 2
-0.00902417, 0.000182929, 0.0077992, 4
0.00109057, 7.13336e-05, -0.00216705, 7
-0.0150901, 0.000209775, 0.0131932, 4
-0.00284646, -0.00380661, -0.0142749, 2
-0.0105822, -0.00436717, 0.0261576, 7
0.00403876, 0.000740826, -0.00346824, 4
-0.00222942, -0.00281248, -0.0105243, 2
-0.00194445, -0.00086241, 0.0048299, 7
-0.00270776, -0.00392583, -0.0139624, 2
0.00174524, 0.000440275, -0.00370515, 7
-0.00336603, -0.00475136, -0.0177978, 2
0.00213435, 0.00051962, -0.00482859, 7
-0.00317377, -0.00498368, -0.0170231, 2
-0.011655, -0.00452372, 0.0288644, 7
-0.00027747, -0.000379353, -0.00208017, 2
-0.0128359, -0.00413681, 0.0314795, 7
-0.00574159, -0.00888378, -0.0327517, 2
-0.00617541, -0.00227642, 0.0158676, 7
-0.00549468, -0.0085912, -0.0309584, 2
0.00584998, 0.00135714, -0.0131241, 7
-0.00602329, -0.00952738, -0.034556, 2
-0.015366, -0.00554485, 0.0385988, 7
-0.00194766, -0.00321519, -0.0106299, 2
-0.00440721, -0.0016073, 0.0121207, 7
-0.00223613, -0.00399366, -0.0149689, 2
-0.00179421, -0.00121625, 0.00537375, 7
-0.00654708, -0.0100701, -0.0368775, 2
-0.00605139, -0.00264424, 0.0162648, 7
-0.00284238, -0.0044972, -0.0145951, 2
-0.00105138, -0.000454394, 0.0039254, 7
-0.00139828, -0.00155272, -0.00665296, 2
-0.00357172, -0.00129828, 0.00942621, 7
-0.000815705, -0.00138365, -0.00301142, 2
-0.00752881, -0.00266417, 0.018445, 7
-0.00103392, -0.00115254, -0.00339984, 2
0.00198869, 0.000564477, -0.00567696, 7
-0.00163637, -0.00248807, -0.00792461, 2
-0.00376526, -0.00151099, 0.00926413, 7
-0.00133567, -0.00187814, -0.00665182, 2
-0.00360794, -0.00154225, 0.00951935, 7
-0.00132753, -0.00203661, -0.00633756, 2
-0.0446918, -0.000652576, 0.0395391, 4
-0.00671247, -0.00334452, 0.0166462, 7
-0.00255829, -0.00370609, -0.0126725, 2
0.000833397, -0.000456399, -0.000354768, 4
-0.0101741, -0.00431756, 0.0249119, 7
-0.000814838, -0.00105658, -0.0031169, 2
-0.00179243, -0.000795708, 0.00162842, 4
0.00148938, -0.000239225, -0.00237904, 7
-0.000609975, -0.000639996, 0.000159985, 4
-5.4862e-05, 5.88702e-05, -0.000606331, 2
0.00733824, 0.0015936, -0.0160153, 7
-0.000539229, -0.000259525, 0.000159109, 2
0.0125407, -0.000148837, -0.0111153, 4
-0.00680692, -0.00335619, 0.017677, 7
-0.00406848, -0.00616811, -0.0229375, 2
0.00197481, -0.000341363, -0.00191909, 4
0.00172976, 0.0004561, -0.00336176, 7
-0.00124635, -0.00178581, -0.0052096, 2
-0.00218329, -0.000868011, 0.00170122, 4
-0.000936328, -0.000814187, 0.00219561, 7
-0.00194335, -0.00285421, -0.00985808, 2
-0.0139477, -0.000774165, 0.0120726, 4
-0.00585649, -0.00303095, 0.0139822, 7
-0.000752463, -0.000710172, -0.00244099, 2
-0.00493657, -0.000605294, 0.0042946, 4
-0.00108898, -0.0013484, 0.00312556, 7
-0.00551574, -0.00807435, -0.0302152, 2
-0.00677584, -0.000745887, 0.00628725, 4
-0.00705968, -0.00309745, 0.0162042, 7
-0.00515273, -0.00740799, -0.0270321, 2
0.00197967, -0.000376818, -0.00183064, 4
-0.000408236, -0.000281072, 0.00134243, 7
-0.000366623, 1.33631e-05, -0.000569755, 2
-0.0150708, -0.000280493, 0.0132677, 4
-0.0155923, -0.00607371, 0.0372355, 7
-0.0034541, -0.000407581, 0.00306075, 4
-0.000505104, -0.000394565, -0.00116499, 2
-0.00906605, -0.00394915, 0.0217104, 7
-0.0044778, -0.00624497, -0.0239965, 2
0.0263979, -1.36576e-06, -0.0237172, 4
-0.0128221, -0.00582954, 0.0317686, 7
0.018619, -0.00015681, -0.0165676, 4
-0.00326773, -0.00426178, -0.0166424, 2
-0.0104081, -0.00431391, 0.0251828, 7
-0.00433591, -0.00681776, -0.0234118, 2
-0.0110491, -0.00045432, 0.00965501, 4
-0.00403635, -0.00201715, 0.0108259, 7
0.0317059, -0.00036032, -0.0285778, 4
-0.00336591, -0.00561385, -0.0184756, 2
-0.00430538, -0.00261777, 0.0105168, 7
0.00054791, 0.00115658, 0.00537738, 2
0.0200328, -0.000358222, -0.018077, 4
-0.00208627, -0.00161826, 0.00579257, 7
-0.0019652, -0.00243216, -0.00841267, 2
0.020733, -0.000402527, -0.0187969, 4
0.00311528, 0.000309835, -0.00756506, 7
-2.22596e-05, 0.000548074, 0.00272117, 2
0.00796432, -0.0004685, -0.00767463, 4
0.0063453, 0.00127225, -0.014804, 7
0.00133732, 0.00211611, 0.00868687, 2
0.00494046, -0.000685525, -0.00417567, 4
-0.00131805, -0.00105552, 0.00363319, 7
-0.00621634, -0.00084617, 0.00570582, 4
0.00168903, 0.00308445, 0.0123065, 2
-0.00257238, -0.00165134, 0.0066212, 7
-0.00122015, -0.0016755, -0.00453184, 2
0.0162193, -0.000450229, -0.0148025, 4
-0.00141484, -0.00138894, 0.00375799, 7
-0.00134819, -0.00199131, -0.00713194, 2
0.00335623, -0.000487508, -0.00299519, 4
-0.00462699, -0.00197285, 0.00868323, 7
-0.000582788, -0.000784382, -0.00135069, 2
-0.0185677, -0.000733796, 0.0165919, 4
-0.00636484, -0.00317775, 0.0157787, 7
-0.00309561, -0.000319498, 0.00281594, 4
-0.00238113, -0.00440964, -0.0137344, 2
