x, y, z, yaw
-0.208966, 0.931402, 0.571594, 8.5918e-321
-0.182979, 0.732521, 0.575763, 1.89721e-321
-0.193649, 1.08113, 0.572441, 4.25885e-321
-0.179198, 0.925529, 0.575031, 1.73911e-321
-0.180902, 0.803511, 0.575607, 1.14623e-321
-0.187533, 1.00761, 0.573599, 2.02073e-321
-0.179155, 0.913797, 0.575087, 1.11659e-321
-0.180094, 0.830671, 0.575548, 8.15208e-322
-0.18481, 0.97508, 0.574139, 1.25987e-321
-0.178533, 0.908025, 0.575256, 7.75683e-322
-0.179898, 0.844664, 0.575473, 6.47226e-322
-0.175097, 0.796849, 0.576295, 3.60668e-322
-0.17889, 0.904372, 0.575197, 6.27463e-322
-0.17964, 0.853465, 0.575407, 5.33591e-322
-0.183038, 0.945131, 0.574446, 7.31217e-322
-0.17979, 0.902399, 0.575027, 5.63235e-322
-0.180061, 0.859884, 0.575297, 4.79244e-322
-0.182571, 0.936908, 0.574539, 6.07701e-322
-0.179731, 0.900751, 0.575029, 4.84184e-322
-0.180076, 0.864139, 0.575238, 4.19956e-322
-0.181748, 0.930247, 0.57468, 4.99006e-322
-0.181839, 0.895534, 0.574905, 4.39718e-322
-0.179331, 0.866915, 0.575332, 3.50787e-322
-0.181402, 0.925837, 0.57473, 4.29837e-322
-0.17925, 0.898209, 0.575105, 3.60668e-322
-0.179778, 0.8695, 0.575226, 3.31024e-322
-0.180102, 0.842864, 0.575362, 3.0138e-322
-0.181521, 0.894285, 0.574911, 3.50787e-322
-0.179319, 0.871301, 0.57529, 2.91499e-322
-0.18075, 0.918675, 0.574845, 3.35965e-322
-0.17893, 0.896332, 0.575162, 2.86558e-322
-0.179163, 0.872876, 0.575292, 2.61855e-322
-0.180467, 0.916107, 0.574888, 2.96439e-322
-0.178842, 0.895713, 0.57517, 2.56914e-322
-0.17889, 0.87426, 0.575319, 2.37152e-322
-0.180085, 0.914004, 0.574946, 2.71736e-322
-0.180116, 0.893186, 0.575091, 2.51973e-322
-0.178578, 0.875426, 0.575368, 2.17389e-322
-0.177113, 0.858538, 0.575631, 1.87745e-322
-0.177903, 0.894474, 0.575353, 2.07508e-322
-0.177915, 0.876092, 0.575486, 1.92686e-322
-0.178057, 0.858486, 0.575591, 1.77864e-322
-0.179091, 0.892368, 0.575278, 2.02567e-322
-0.177859, 0.87695, 0.575499, 1.77864e-322
-0.177976, 0.860465, 0.575604, 1.63042e-322
-0.178908, 0.892133, 0.575312, 1.82804e-322
-0.177601, 0.87768, 0.575542, 1.58101e-322
-0.176342, 0.863807, 0.575764, 1.33398e-322
-0.177299, 0.893589, 0.575484, 1.4822e-322
-0.177521, 0.878327, 0.575555, 1.38338e-322
-0.178388, 0.906672, 0.575293, 1.5316e-322
-0.178654, 0.891707, 0.575358, 1.43279e-322
-0.177466, 0.878849, 0.575568, 1.23516e-322
-0.178452, 0.905839, 0.575292, 1.43279e-322
-0.177455, 0.893175, 0.575465, 1.28457e-322
-0.177832, 0.879423, 0.5755, 1.28457e-322
-0.178804, 0.905077, 0.575233, 1.4822e-322
-0.179265, 0.891535, 0.575251, 1.43279e-322
-0.17823, 0.879945, 0.575433, 1.33398e-322
-0.178899, 0.904063, 0.575222, 1.4822e-322
-0.177923, 0.892642, 0.575394, 1.38338e-322
-0.178339, 0.880159, 0.575413, 1.38338e-322
-0.179013, 0.9032, 0.575205, 1.5316e-322
-0.17802, 0.892317, 0.575381, 1.43279e-322
-0.178054, 0.880561, 0.575467, 1.38338e-322
-0.178824, 0.902709, 0.575246, 1.5316e-322
-0.178, 0.892302, 0.575391, 1.43279e-322
-0.178181, 0.880986, 0.575447, 1.38338e-322
-0.178928, 0.902202, 0.575235, 1.4822e-322
-0.179193, 0.89102, 0.575269, 1.4822e-322
-0.178298, 0.881352, 0.575427, 1.38338e-322
-0.17747, 0.871945, 0.575573, 1.28457e-322
-0.17821, 0.892173, 0.575365, 1.38338e-322
-0.178438, 0.881726, 0.5754, 1.38338e-322
-0.177691, 0.872678, 0.57553, 1.33398e-322
-0.178331, 0.892042, 0.575342, 1.43279e-322
-0.178566, 0.881995, 0.575373, 1.43279e-322
-0.178719, 0.872227, 0.57542, 1.43279e-322
-0.179328, 0.890882, 0.575238, 1.5316e-322
-0.178568, 0.882277, 0.575374, 1.4822e-322
-0.178818, 0.872818, 0.575398, 1.4822e-322
-0.17927, 0.890649, 0.575246, 1.5316e-322
-0.178561, 0.88235, 0.57537, 1.4822e-322
-0.178625, 0.873296, 0.575426, 1.43279e-322
-0.179059, 0.890503, 0.575279, 1.4822e-322
-0.178321, 0.882493, 0.575411, 1.43279e-322
-0.178752, 0.899208, 0.575268, 1.4822e-322
-0.17806, 0.891278, 0.575391, 1.43279e-322
-0.178211, 0.882588, 0.575427, 1.43279e-322
-0.178715, 0.898851, 0.575273, 1.4822e-322
-0.178865, 0.890263, 0.575307, 1.4822e-322
-0.178177, 0.882769, 0.575429, 1.43279e-322
-0.178624, 0.89847, 0.575288, 1.4822e-322
-0.177879, 0.89105, 0.575421, 1.43279e-322
-0.178046, 0.882891, 0.57545, 1.43279e-322
-0.177405, 0.875779, 0.575564, 1.38338e-322
-0.177899, 0.890978, 0.575417, 1.43279e-322
-0.177984, 0.883099, 0.575462, 1.43279e-322
-0.178429, 0.897885, 0.575324, 1.4822e-322
-0.178605, 0.89005, 0.575349, 1.4822e-322
-0.177998, 0.883214, 0.575456, 1.43279e-322
-0.178102, 0.875704, 0.575497, 1.43279e-322
-0.178543, 0.890013, 0.575363, 1.4822e-322
-0.177835, 0.883378, 0.575489, 1.43279e-322
-0.177256, 0.876859, 0.575592, 1.38338e-322
-0.177706, 0.890774, 0.575457, 1.43279e-322
-0.177851, 0.883519, 0.575486, 1.43279e-322
-0.177997, 0.876395, 0.575514, 1.43279e-322
-0.178345, 0.889845, 0.5754, 1.4822e-322
-0.177773, 0.883562, 0.575501, 1.43279e-322
-0.178044, 0.896629, 0.575403, 1.4822e-322
-0.178176, 0.889643, 0.575433, 1.4822e-322
-0.177637, 0.883524, 0.575529, 1.43279e-322
-0.17794, 0.896294, 0.575424, 1.4822e-322
-0.177413, 0.890223, 0.575519, 1.43279e-322
-0.177549, 0.88353, 0.575547, 1.43279e-322
-0.177767, 0.87691, 0.575556, 1.43279e-322
-0.178203, 0.889468, 0.57543, 1.4822e-322
-0.177699, 0.883654, 0.57552, 1.43279e-322
-0.178024, 0.895836, 0.575413, 1.4822e-322
-0.178127, 0.889377, 0.575441, 1.4822e-322
-0.177657, 0.883704, 0.575525, 1.43279e-322
-0.177769, 0.877442, 0.575551, 1.43279e-322
-0.178131, 0.889339, 0.575441, 1.4822e-322
-0.177682, 0.883799, 0.57552, 1.43279e-322
-0.178, 0.895418, 0.575418, 1.4822e-322
-0.177485, 0.88992, 0.575509, 1.43279e-322
-0.177651, 0.883827, 0.575523, 1.43279e-322
-0.177184, 0.878502, 0.575606, 1.38338e-322
-0.177374, 0.872577, 0.575617, 1.38338e-322
-0.177711, 0.883873, 0.575515, 1.43279e-322
-0.177259, 0.878666, 0.575595, 1.38338e-322
-0.177675, 0.889842, 0.575478, 1.43279e-322
-0.177792, 0.884039, 0.5755, 1.43279e-322
-0.177843, 0.878348, 0.575534, 1.43279e-322
-0.178151, 0.889178, 0.575435, 1.4822e-322
-0.177705, 0.884122, 0.575515, 1.43279e-322
-0.178051, 0.8948, 0.575411, 1.4822e-322
-0.17821, 0.889145, 0.575423, 1.4822e-322
-0.177776, 0.884196, 0.575501, 1.43279e-322
