x, y, z, yaw
0, 0, 0, 7
0, 0, 0, 4
0, 0, 0, 2
-0.0204178, -0.00216265, -0.0194048, 4
0.0338368, -0.0253687, -0.0262382, 7
-0.00719052, 0.104074, -0.0061868, 2
-0.0342471, 0.00811479, 0.02276, 4
0.027385, -0.0366721, 0.068071, 7
-0.00289895, 0.0560231, -0.040391, 2
-0.0223747, 0.010673, -0.02471, 4
-0.00727579, 0.126861, -0.0254271, 2
-0.00452248, -0.0113774, 0.0828971, 7
0.000744815, 0.0731896, -0.068776, 2
-0.0337498, 0.011466, 0.0273978, 4
0.00295756, 0.00788511, 0.0575108, 7
-0.0113238, -0.0892512, -0.043464, 2
-0.0430706, 0.00781965, -0.0261743, 4
0.0527995, -0.0457786, -0.00658991, 7
-0.00438554, 0.00283746, -0.0502539, 4
-0.00540718, -0.0144765, -0.0939087, 2
0.0486893, -0.0575238, 0.0176985, 7
0.0303133, 0.00105484, 0.0366769, 4
0.0490244, -0.0518246, 0.0416322, 7
-0.0116378, 0.0554688, -0.0488509, 2
-0.0073237, 0.00706731, -0.0951182, 2
-0.0166943, -0.0012645, -0.0239878, 4
0.00227844, -0.00692052, 0.0611985, 7
-0.00378947, 0.110639, -0.0653111, 2
0.0118081, 0.0113236, -0.0220587, 4
0.0285866, -0.0193013, 0.0088281, 7
-0.00467464, 0.00772774, -0.0807568, 2
-0.00351771, 0.0173125, -0.0334034, 4
0.0215267, -0.0181451, 0.0715423, 7
-0.0098869, 0.0368411, -0.0786674, 2
-0.00371742, 0.00561028, 0.0457519, 4
0.0538284, -0.00234186, -0.0767252, 7
0.00830314, 0.0103792, -0.039075, 4
-0.0182274, 0.0552018, -0.0018288, 2
0.0490403, -0.0264479, 0.0116039, 7
0.0621218, 0.0178702, -0.0613784, 4
-0.0168014, 0.0622321, -0.0126744, 2
0.0780977, -0.0724239, 0.00101243, 7
-0.00524022, 0.0114702, 0.0249036, 4
-0.0189272, 0.00769992, -0.0120733, 2
0.0386073, -0.0536324, 0.0972834, 7
-0.00860735, 0.098747, -0.0433212, 2
0.00832177, 0.0116106, -0.00832169, 4
0.0548352, -0.0702573, 0.0626698, 7
-0.0108093, 0.0785884, -0.014907, 2
-0.00675131, 0.00901003, 0.0348036, 4
0.0571003, -0.0560083, -0.0576809, 7
-0.0094563, 0.05722, 0.00396653, 2
0.010626, -0.00258947, 0.0477735, 4
0.0365367, -0.105081, 0.127533, 7
-0.0204204, -0.00747697, 0.0401059, 4
-0.0115563, -0.0235507, -0.0309707, 2
-0.00336881, -0.00513954, 0.0210698, 7
-0.0108077, 0.0335683, -0.00455592, 2
-0.0240314, -0.00760067, 0.00153741, 4
-0.0335302, 0.0078526, 0.0635455, 7
0.0239445, 0.00458884, 0.0181068, 4
-0.00668892, 0.0335018, -0.0414461, 2
-0.0427967, 0.00276082, 0.141558, 7
0.0235482, -0.00205244, 0.00319363, 4
-0.00471595, 0.0862096, -0.0415253, 2
0.0836921, -0.0768098, -0.0470818, 7
-0.0104153, -0.00507566, 0.0215601, 4
0.023474, -0.0532177, 0.0995373, 7
-0.00955694, 0.00496118, -0.0597789, 2
-0.00493691, 0.0634746, -0.0305076, 2
-0.00993093, -0.00389047, -0.00718665, 4
-0.00494772, -0.0199282, 0.08262, 7
-0.0167741, -0.00625684, 0.0039444, 4
-0.00284158, 0.0527369, -0.0717645, 2
0.0250147, -0.0302043, -0.0253779, 7
-0.0170301, 0.00208642, 0.0387791, 4
0.0250836, -0.0571447, 0.0828932, 7
0.000975878, -0.0119515, -0.165548, 2
0.0257498, -0.0509458, 0.0109253, 7
0.00249204, -0.00447141, 0.00692414, 4
-0.00877793, 0.0248888, -0.063448, 2
0.0020304, -0.00229562, -0.0125951, 4
-0.00267067, 0.071882, -0.0852489, 2
0.0163452, -0.0516024, 0.129294, 7
0.0357175, 0.00922235, -0.0117489, 4
-0.00997391, 0.0530901, -0.0503637, 2
0.0261484, -0.0781122, 0.044954, 7
0.0470688, 0.00414344, -0.0393553, 4
-0.00237225, 0.0689437, -0.0502501, 2
0.0656166, -0.0673481, -0.0139503, 7
0.0466113, -0.00331032, 0.00825348, 4
0.0382658, -0.0216587, -0.079106, 7
-0.00817229, 0.0862326, -0.0534368, 2
-0.00536901, 0.101851, -0.0554047, 2
0.00225594, 0.00158721, 0.0395564, 4
0.0166523, -0.0288782, 0.0540039, 7
0.0401269, -0.0156832, 0.0277654, 4
-0.00431887, 0.139305, -0.00991845, 2
0.0176511, -0.0114376, -0.0138969, 7
-0.00823661, 0.00372766, 0.0435078, 4
-0.00531664, 0.0605229, -0.0399377, 2
0.0345662, -0.0421724, 0.0662961, 7
0.000147544, 0.00896229, 0.0452186, 4
-0.00546183, -0.0104878, 0.0804126, 7
-0.000473445, 0.0458981, -0.0707457, 2
0.0193026, -0.00622412, -0.00084464, 4
0.00142924, 0.155627, -0.0152625, 2
0.0367645, -0.0445149, 0.0318678, 7
0.0137183, -0.0417146, 0.0897491, 7
0.0035908, 0.0049175, -0.0167539, 4
-0.0096248, 0.108443, -0.0529216, 2
0.00601822, -0.0364798, 0.11083, 7
0.0573835, -0.00692599, -0.028805, 4
-0.00364468, 0.0809116, -0.0521918, 2
-0.0075574, 0.0913005, -0.0571652, 2
0.0804353, 0.00269661, -0.0280901, 4
0.0149358, -0.0346836, 0.0723417, 7
-0.00378445, -0.00893955, 0.102763, 7
0.0732496, 0.000834313, -0.0808308, 4
-0.0144887, 0.10686, -0.0273746, 2
-0.0438773, 0.0213949, 0.115518, 7
-0.0127816, 0.00850921, -0.0464838, 4
-0.00650062, 0.0851264, -0.0721302, 2
0.025553, -0.0392861, 0.054349, 7
0.0260359, 0.0114782, 0.0144348, 4
-0.000860626, 0.0591701, -0.121468, 2
0.0187111, -0.00175554, -0.00325281, 4
-0.00508088, 0.0574847, -0.108936, 2
0.00969346, 0.0126108, -0.00195104, 7
0.0323875, 0.00277144, 0.00595384, 4
-0.00682037, 0.0668929, 0.00469151, 2
-0.01961, -0.0150461, 0.130319, 7
0.0246846, 0.00194462, -0.0302495, 4
-0.0167174, 0.110583, -0.019801, 2
-0.0172087, 0.000134402, 0.046685, 7
-0.00956336, 0.0796344, -0.0481593, 2
-0.0103637, -0.00430942, -0.059512, 4
0.00524846, 0.00663905, 0.0157474, 7
0.0576545, -0.0322213, -0.0709464, 7
0.04372, -0.00597259, -0.0498216, 4
-0.00327083, 0.0752371, -0.071579, 2
0.0175842, -0.00146614, -0.0642532, 4
-0.00565476, 0.00294244, -0.00052596, 7
-0.013949, 0.0802647, -0.0165377, 2
