x, y, z, yaw
-0.199894, 0.2137, 0.576745, 0
-0.195489, 0.212403, 0.577267, 0
-0.197392, 0.321014, 0.576405, 0
-0.197057, 0.310126, 0.57653, 0
-0.192739, 0.304025, 0.577069, 0
-0.192517, 0.294035, 0.577194, 0
-0.194502, 0.398487, 0.576338, 0
-0.190493, 0.38795, 0.576851, 0
-0.190765, 0.373596, 0.57691, 0
-0.192763, 0.473991, 0.576085, 0
-0.188681, 0.459686, 0.576644, 0
-0.190797, 0.555784, 0.575817, 0
-0.190793, 0.533152, 0.575952, 0
-0.18695, 0.515881, 0.576492, 0
-0.186846, 0.495373, 0.576671, 0
-0.18933, 0.589998, 0.575803, 0
-0.186134, 0.569853, 0.576251, 0
-0.188307, 0.660373, 0.575456, 0
-0.185076, 0.636707, 0.575918, 0
-0.185183, 0.610113, 0.5761, 0
-0.186829, 0.697977, 0.575423, 0
-0.186684, 0.668387, 0.575653, 0
-0.183338, 0.644344, 0.576144, 0
-0.180364, 0.621482, 0.576575, 0
-0.181041, 0.5955, 0.57667, 0
-0.183621, 0.6849, 0.575827, 0
-0.183894, 0.655855, 0.575993, 0
-0.185815, 0.741667, 0.57529, 0
-0.182215, 0.713972, 0.575853, 0
-0.179164, 0.687633, 0.576321, 0
-0.179545, 0.658499, 0.576483, 0
-0.181804, 0.74432, 0.575717, 0
-0.181743, 0.712483, 0.575964, 0
-0.18388, 0.795592, 0.575229, 0
-0.180805, 0.765174, 0.575716, 0
-0.180829, 0.732293, 0.575959, 0
-0.182987, 0.814385, 0.575223, 0
-0.179789, 0.783036, 0.575767, 0
-0.179719, 0.749326, 0.57603, 0
-0.181237, 0.829783, 0.57543, 0
-0.17812, 0.797665, 0.575961, 0
-0.178422, 0.763085, 0.576169, 0
-0.180716, 0.843647, 0.575438, 0
-0.177817, 0.810821, 0.575936, 0
-0.174687, 0.779666, 0.576466, 0
-0.175118, 0.746005, 0.576662, 0
-0.177486, 0.827318, 0.575913, 0
-0.178051, 0.791149, 0.576077, 0
-0.180393, 0.870339, 0.57535, 0
-0.177122, 0.836205, 0.575912, 0
-0.1779, 0.799519, 0.576056, 0
-0.180167, 0.878204, 0.575338, 0
-0.176841, 0.843686, 0.575914, 0
-0.174093, 0.810866, 0.576374, 0
-0.175351, 0.775281, 0.576429, 0
-0.178205, 0.855679, 0.575617, 0
-0.179612, 0.817699, 0.575653, 0
-0.182377, 0.896129, 0.574861, 0
-0.179078, 0.860703, 0.575432, 0
-0.176005, 0.827046, 0.575961, 0
-0.177427, 0.790542, 0.575991, 0
-0.179533, 0.869461, 0.575313, 0
-0.179572, 0.831373, 0.575603, 0
-0.181694, 0.908396, 0.574921, 0
-0.178295, 0.872365, 0.575514, 0
-0.175489, 0.838116, 0.576, 0
-0.176247, 0.801367, 0.576165, 0
-0.178944, 0.88034, 0.575381, 0
-0.175703, 0.845714, 0.575949, 0
-0.176813, 0.808427, 0.576036, 0
-0.179523, 0.887095, 0.575258, 0
-0.18032, 0.847786, 0.575398, 0
-0.182941, 0.924586, 0.574627, 0
-0.179657, 0.88774, 0.575206, 0
-0.180281, 0.848472, 0.575395, 0
-0.182717, 0.925028, 0.574666, 0
-0.179869, 0.888127, 0.575168, 0
-0.182251, 0.962621, 0.574454, 0
-0.182979, 0.91954, 0.574621, 0
-0.179886, 0.882931, 0.575157, 0
-0.180428, 0.843939, 0.575355, 0
-0.182801, 0.920662, 0.574626, 0
-0.179524, 0.884004, 0.575209, 0
-0.176261, 0.849192, 0.575794, 0
-0.17665, 0.812036, 0.576014, 0
-0.178634, 0.889723, 0.575345, 0
-0.179288, 0.850371, 0.575512, 0
-0.181154, 0.92614, 0.57487, 0
-0.177929, 0.889213, 0.575442, 0
-0.174772, 0.854136, 0.576013, 0
-0.175245, 0.816732, 0.576224, 0
-0.17774, 0.89466, 0.575474, 0
-0.178484, 0.855045, 0.575622, 0
-0.180782, 0.931022, 0.574904, 0
-0.177463, 0.893861, 0.575498, 0
-0.179618, 0.967684, 0.574826, 0
-0.180339, 0.924385, 0.574997, 0
-0.176686, 0.88757, 0.575648, 0
-0.177173, 0.848451, 0.575861, 0
-0.179625, 0.924855, 0.575123, 0
-0.176412, 0.888, 0.575693, 0
-0.173404, 0.852989, 0.576227, 0
-0.174553, 0.815376, 0.576309, 0
-0.176962, 0.893237, 0.575572, 0
-0.173296, 0.857994, 0.576226, 0
-0.174071, 0.820298, 0.576397, 0
-0.17658, 0.898007, 0.575653, 0
-0.177425, 0.858201, 0.5758, 0
-0.179839, 0.934091, 0.575062, 0
-0.176649, 0.896767, 0.575633, 0
-0.178639, 0.970221, 0.574995, 0
-0.179406, 0.926797, 0.575175, 0
-0.176157, 0.889844, 0.575752, 0
-0.173166, 0.854732, 0.576284, 0
-0.174159, 0.817099, 0.57641, 0
-0.175868, 0.894079, 0.575813, 0
-0.17857, 0.968407, 0.575045, 0
-0.179814, 0.924861, 0.575125, 0
-0.176695, 0.887994, 0.575681, 0
-0.173857, 0.852962, 0.576188, 0
-0.174702, 0.81547, 0.576323, 0
-0.176825, 0.893026, 0.575633, 0
-0.177562, 0.853505, 0.57579, 0
-0.179851, 0.929498, 0.575086, 0
-0.176922, 0.892385, 0.575607, 0
-0.178027, 0.852739, 0.575694, 0
-0.180042, 0.928503, 0.575032, 0
-0.176619, 0.891457, 0.575636, 0
-0.173622, 0.856261, 0.57617, 0
-0.175053, 0.81835, 0.576215, 0
-0.177403, 0.896031, 0.575506, 0
-0.17821, 0.856335, 0.575652, 0
-0.180965, 0.932742, 0.57486, 0
-0.177782, 0.895481, 0.57543, 0
-0.174705, 0.86009, 0.575985, 0
-0.175204, 0.822377, 0.576193, 0
-0.177463, 0.899764, 0.575482, 0
-0.179894, 0.973593, 0.574759, 0
-0.180917, 0.92986, 0.574874, 0
-0.177708, 0.892752, 0.575453, 0
-0.178251, 0.853321, 0.575655, 0
-0.18072, 0.929554, 0.57491, 0
-0.177653, 0.892451, 0.575462, 0
-0.180351, 0.966956, 0.574694, 0
-0.181469, 0.9235, 0.574802, 0
-0.177845, 0.886727, 0.575453, 0
-0.178317, 0.847626, 0.575671, 0
-0.180729, 0.924087, 0.574929, 0
-0.177479, 0.887266, 0.575508, 0
-0.178181, 0.84805, 0.575689, 0
-0.180333, 0.924195, 0.57499, 0
-0.176611, 0.887397, 0.575653, 0
-0.179024, 0.961785, 0.574916, 0
-0.179949, 0.918706, 0.575053, 0
-0.176876, 0.882144, 0.5756, 0
-0.17776, 0.843107, 0.575733, 0
-0.18028, 0.919882, 0.574982, 0
-0.176649, 0.883296, 0.57563, 0
-0.177211, 0.84434, 0.575823, 0
-0.179647, 0.920932, 0.575078, 0
-0.176377, 0.884273, 0.575666, 0
-0.17731, 0.845125, 0.575785, 0
-0.179725, 0.921665, 0.575053, 0
-0.176641, 0.884961, 0.575606, 0
-0.173717, 0.850092, 0.576128, 0
-0.175012, 0.812546, 0.576196, 0
-0.177409, 0.890557, 0.575476, 0
-0.177754, 0.851328, 0.575723, 0
-0.179865, 0.927235, 0.57505, 0
-0.176872, 0.890246, 0.575583, 0
-0.17782, 0.850781, 0.57571, 0
-0.180384, 0.927234, 0.574949, 0
-0.177258, 0.890253, 0.575506, 0
-0.174496, 0.855104, 0.575998, 0
-0.175825, 0.817278, 0.576058, 0
-0.176175, 0.781744, 0.576282, 0
-0.173449, 0.75202, 0.57675, 0
-0.173847, 0.719783, 0.576931, 0
-0.170802, 0.693176, 0.577428, 0
-0.171754, 0.663688, 0.577511, 0
-0.169695, 0.639836, 0.57783, 0
-0.171489, 0.612665, 0.577768, 0
-0.169394, 0.591368, 0.578087, 0
-0.169802, 0.567238, 0.578246, 0
-0.167893, 0.548204, 0.578523, 0
-0.169093, 0.525913, 0.578529, 0
-0.166537, 0.508989, 0.578916, 0
-0.167988, 0.488583, 0.578887, 0
-0.165604, 0.473506, 0.579224, 0
-0.166806, 0.454998, 0.579228, 0
-0.165114, 0.441575, 0.579441, 0
-0.162637, 0.42888, 0.579788, 0
-0.164172, 0.412531, 0.579721, 0
-0.165387, 0.397114, 0.579701, 0
-0.162802, 0.386647, 0.580074, 0
-0.164739, 0.372247, 0.579928, 0
-0.162195, 0.363028, 0.580279, 0
-0.163757, 0.349977, 0.580193, 0
-0.161392, 0.341859, 0.58051, 0
-0.162987, 0.329862, 0.580413, 0
-0.16062, 0.32275, 0.58072, 0
-0.162062, 0.311798, 0.580668, 0
-0.164237, 0.413881, 0.579888, 0
-0.161802, 0.402569, 0.580229, 0
-0.165086, 0.501346, 0.579288, 0
-0.16608, 0.481565, 0.579342, 0
-0.163735, 0.466862, 0.579676, 0
-0.165535, 0.448467, 0.579575, 0
-0.168579, 0.544878, 0.578686, 0
-0.165834, 0.527024, 0.5791, 0
-0.168902, 0.619539, 0.578224, 0
-0.170814, 0.59334, 0.578134, 0
