x, y, z, yaw
-4.89884e-07, 7.54887e-08, 3.86476e-07, 4
-4.89884e-07, 7.54887e-08, 3.86476e-07, 4
2.069e-07, 1.50994e-07, -3.52358e-07, 0
2.069e-07, 1.50994e-07, -3.52358e-07, 0
2.069e-07, 1.50994e-07, -3.52358e-07, 0
0.0338369, -0.0253685, -0.0262385, 1.37042e-05
0.0338369, -0.0253685, -0.0262385, 1.37042e-05
0.0338369, -0.0253685, -0.0262385, 1.37042e-05
0.0273851, -0.0366719, 0.0680705, 3.99422e-05
0.0273851, -0.0366719, 0.0680705, 3.99422e-05
0.0273851, -0.0366719, 0.0680705, 3.99422e-05
0.0273851, -0.0366719, 0.0680705, 3.99422e-05
-0.0223859, 0.0106529, -0.024726, 2.01908e-05
-0.0223859, 0.0106529, -0.024726, 2.01908e-05
-0.0223859, 0.0106529, -0.024726, 2.01908e-05
0.000748891, 0.07321, -0.0688305, 2.56883e-05
0.000748891, 0.07321, -0.0688305, 2.56883e-05
0.000748891, 0.07321, -0.0688305, 2.56883e-05
0.000748891, 0.07321, -0.0688305, 2.56883e-05
0.000748891, 0.07321, -0.0688305, 2.56883e-05
0.000748891, 0.07321, -0.0688305, 2.56883e-05
0.000748891, 0.07321, -0.0688305, 2.56883e-05
-0.00540702, -0.0144762, -0.0939089, 9.65239e-05
-0.00540702, -0.0144762, -0.0939089, 9.65239e-05
-0.00540702, -0.0144762, -0.0939089, 9.65239e-05
-0.0116549, 0.0554943, -0.0488884, 0.000152922
-0.0116549, 0.0554943, -0.0488884, 0.000152922
-0.0116549, 0.0554943, -0.0488884, 0.000152922
-0.00378941, 0.110639, -0.0653113, 0.000104065
-0.00378941, 0.110639, -0.0653113, 0.000104065
-0.00378941, 0.110639, -0.0653113, 0.000104065
-0.00378941, 0.110639, -0.0653113, 0.000104065
-0.00379604, 0.110759, -0.0653941, 0.000104103
-0.00379604, 0.110759, -0.0653941, 0.000104103
-0.00468255, 0.00768564, -0.0808709, 0.000179998
-0.00468255, 0.00768564, -0.0808709, 0.000179998
-0.00468255, 0.00768564, -0.0808709, 0.000179998
-0.00372427, 0.00556369, 0.0459289, 0.00027479
-0.00372427, 0.00556369, 0.0459289, 0.00027479
-0.00372427, 0.00556369, 0.0459289, 0.00027479
0.0490404, -0.0264476, 0.0116035, 0.000321451
0.0490404, -0.0264476, 0.0116035, 0.000321451
0.0490404, -0.0264476, 0.0116035, 0.000321451
-0.0168357, 0.0623007, -0.0126535, 0.000436523
-0.0168357, 0.0623007, -0.0126535, 0.000436523
-0.0168357, 0.0623007, -0.0126535, 0.000436523
-0.0168357, 0.0623007, -0.0126535, 0.000436523
0.038795, -0.0540315, 0.0979904, 0.000257166
0.038795, -0.0540315, 0.0979904, 0.000257166
0.038795, -0.0540315, 0.0979904, 0.000257166
-0.0115563, -0.0235503, -0.0309708, 0.000413049
-0.0115563, -0.0235503, -0.0309708, 0.000413049
-0.0115563, -0.0235503, -0.0309708, 0.000413049
-0.0240318, -0.00760052, 0.00153779, 0.000314654
-0.0240318, -0.00760052, 0.00153779, 0.000314654
-0.0240318, -0.00760052, 0.00153779, 0.000314654
-0.0240318, -0.00760052, 0.00153779, 0.000314654
-0.0240318, -0.00760052, 0.00153779, 0.000314654
-0.0240318, -0.00760052, 0.00153779, 0.000314654
