x, y, z, yaw
0, -0, 0, 2
0, 0, 0, 7
0, -0, 0, 4
-0.00519885, -0.000713565, 0.00448899, 4
0.00167016, 0.000549935, -0.00425534, 7
0.00204574, 0.00314849, 0.0130211, 2
0.00274028, 0.00359558, 0.0150845, 2
0.00621555, 0.00258272, -0.0155819, 7
-0.00475457, -0.000514207, 0.00399682, 4
0.00161422, 0.00323209, 0.00871707, 2
0.00626495, 0.00215786, -0.0143686, 7
-0.00378714, -0.000808987, 0.00316684, 4
0.0016044, 0.00302246, 0.0085645, 2
0.00877947, 0.00286958, -0.0195466, 7
0.0252643, 0.000615788, -0.0221812, 4
0.00369397, 0.00128429, -0.0090471, 7
-0.00409159, -0.00010198, 0.00360566, 4
0.0025952, 0.0048895, 0.0153062, 2
-0.000316534, -0.000421372, 0.000347169, 4
0.00444738, 0.00180406, -0.0106027, 7
0.000520224, 0.000977181, 0.00227087, 2
-0.00524576, 7.69302e-05, 0.00471025, 4
-9.99508e-05, 9.16556e-05, -0.000562607, 7
0.000317711, 0.000905058, 0.00183197, 2
-0.00275544, -0.000231294, 0.006572, 7
-0.00204708, -0.00012925, 0.00169641, 4
4.40374e-05, 0.000346521, -0.000540262, 2
0.00238085, 0.00369019, 0.0141462, 2
-0.0083391, -0.00233916, 0.018789, 7
-0.0205721, -4.25887e-05, 0.0184348, 4
-0.0135315, -0.00356453, 0.0320089, 7
-0.026165, -0.000149564, 0.0229904, 4
0.000812523, 0.00149726, 0.00436333, 2
-0.0120648, -0.00275689, 0.0285268, 7
0.00586395, 2.85176e-05, -0.00503927, 4
0.00129348, 0.00194185, 0.00652787, 2
0.0067355, 0.00331719, -0.0160124, 7
0.000492466, -3.54597e-05, -0.00055054, 4
-4.96383e-05, 0.000295547, -0.000339556, 2
0.00276173, 0.00396971, 0.0144984, 2
-0.00150849, 0.000447885, 0.00284575, 7
-0.0161239, -0.00024218, 0.0143642, 4
-0.0215697, -0.000492321, 0.0190578, 4
0.00133168, 0.00191738, 0.0057764, 2
-0.00541925, -0.00166227, 0.0117441, 7
-0.00290967, 1.83179e-05, 0.00561573, 7
-0.0138257, 5.15283e-05, 0.0121988, 4
0.00348961, 0.00512509, 0.0209239, 2
-0.0109217, -0.000353963, 0.00947599, 4
-0.00529541, -0.00196753, 0.0141954, 7
0.00237502, 0.00335679, 0.0127028, 2
-0.00161419, 0.000129907, 0.00302319, 7
-0.0116247, -0.000506349, 0.010196, 4
0.00105307, 0.00205927, 0.00578501, 2
-0.00777139, -0.00235894, 0.0186558, 7
0.0114482, -0.000292268, -0.0102485, 4
0.00178231, 0.00259661, 0.00923146, 2
0.0117222, -0.000359929, -0.0107804, 4
0.00374059, 0.00166331, -0.00921666, 7
0.000167695, 0.000902976, 0.000442829, 2
-0.00230034, -0.000765686, 0.00482473, 7
0.0117966, -0.000338648, -0.0102423, 4
0.000973827, 0.00167943, 0.00471907, 2
-0.00591036, -0.000407422, 0.00520843, 4
0.000276945, 0.00121349, 0.00139381, 2
0.00365036, 0.00183796, -0.00890451, 7
-0.00288226, -0.000971518, 0.00654349, 7
-0.00461568, -0.000585169, 0.00395269, 4
0.000299702, 0.000814323, 0.000729313, 2
0.0032933, -0.000317788, -0.00315134, 4
-0.00398566, -0.00137253, 0.00915497, 7
-0.00259066, -0.00253389, -0.0115139, 2
0.00211895, 0.00119512, -0.00490733, 7
-0.00818304, -0.000323291, 0.00713832, 4
0.000655945, 0.00108883, 0.0024598, 2
-0.00092347, -0.000550753, 0.000841575, 4
-0.00567708, -0.00162052, 0.0135001, 7
0.00107006, 0.00145429, 0.00403086, 2
0.000127638, 0.000885057, -0.000554134, 7
-0.00440651, -0.000183624, 0.00353287, 4
-0.00387166, -0.00418648, -0.0178886, 2
0.000724336, 0.00153333, 0.00364581, 2
-0.0072076, -0.000677225, 0.00625878, 4
-0.00373141, -0.000561455, 0.00808917, 7
0.000198899, 0.000701004, 0.000830058, 2
-0.00396327, -0.00044315, 0.00900918, 7
0.0116271, 6.06967e-05, -0.0105939, 4
0.000840054, 0.00159371, 0.00419135, 2
0.0286691, 0.000759725, -0.0252532, 4
-0.00339369, -0.000252998, 0.00727655, 7
0.0197817, 0.000144979, -0.0173225, 4
-0.00314289, -0.000198693, 0.00805269, 7
0.000893417, 0.00204401, 0.00422665, 2
-0.0109929, -0.00292518, 0.0266983, 7
-0.0157093, -0.000628032, 0.0139228, 4
0.00118162, 0.00213819, 0.0060949, 2
0.00192861, 0.00308067, 0.010506, 2
-0.00154694, -0.000291545, 0.0031124, 7
0.0101836, -0.000485172, -0.00930401, 4
0.00230923, 0.00358823, 0.0129224, 2
